u,null_lo,null_median,null_hi
0.06473817913627797,0.00016389412439564042,0.00016389412439564042,0.00020589199377202234
0.06514791444726707,0.00016389412439564042,0.00016389412439564042,0.00020589199377202234
0.06555764975825616,0.00016389412439564042,0.00016389412439564042,0.00024584118659346063
0.06596738506924527,0.00016389412439564042,0.00016389412439564042,0.00024584118659346063
0.06637712038023437,0.00016389412439564042,0.00016389412439564042,0.00024584118659346063
0.06678685569122347,0.00016389412439564042,0.00016389412439564042,0.00024584118659346063
0.06719659100221258,0.00016389412439564042,0.00016389412439564042,0.00024584118659346063
0.06760632631320167,0.00016389412439564042,0.00016389412439564042,0.00024584118659346063
0.06801606162419077,0.00016389412439564042,0.00016389412439564042,0.00024584118659346063
0.06842579693517988,0.00016389412439564042,0.00016389412439564042,0.00024584118659346063
0.06883553224616898,0.00016389412439564042,0.00016389412439564042,0.00024584118659346063
0.06924526755715808,0.00016389412439564042,0.00016389412439564042,0.00024584118659346063
0.06965500286814717,0.00016389412439564042,0.00016389412439564042,0.00024584118659346063
0.07006473817913628,0.00016389412439564042,0.00016389412439564042,0.00024584118659346063
0.07047447349012538,0.00016389412439564042,0.00016389412439564042,0.00024584118659346063
0.07088420880111448,0.00016389412439564042,0.00016389412439564042,0.00024584118659346063
0.07129394411210357,0.00016389412439564042,0.00016389412439564042,0.00024584118659346063
0.07170367942309268,0.00016389412439564042,0.00016389412439564042,0.00024584118659346063
0.07211341473408178,0.00016389412439564042,0.00016389412439564042,0.00024584118659346063
0.07252315004507089,0.00016389412439564042,0.00016389412439564042,0.00024584118659346063
0.07293288535605999,0.00016389412439564042,0.00016389412439564042,0.00024584118659346063
0.07334262066704908,0.00016389412439564042,0.00016389412439564042,0.00024584118659346063
0.07375235597803818,0.00016389412439564042,0.00016389412439564042,0.00024584118659346063
0.07416209128902729,0.00016389412439564042,0.00016389412439564042,0.00024584118659346063
0.07457182660001639,0.00016389412439564042,0.00016389412439564042,0.00024584118659346063
0.0749815619110055,0.00016389412439564042,0.00016389412439564042,0.00024584118659346063
0.07539129722199459,0.00016389412439564042,0.00016389412439564042,0.00024584118659346063
0.07580103253298369,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.0762107678439728,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.0766205031549619,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.077030238465951,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.07743997377694009,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.0778497090879292,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.0782594443989183,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.07862820617880849,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.07899696795869868,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.07936572973858887,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.07973449151847906,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.08010325329836926,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.08047201507825945,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.08084077685814964,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.08120953863803983,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.08157830041793002,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.0819470621978202,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.0823158239777104,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.08268458575760058,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.08305334753749079,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.08342210931738098,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.08379087109727117,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.08415963287716136,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.08452839465705154,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.08489715643694173,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.08526591821683192,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.08563467999672211,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.0860034417766123,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.0863722035565025,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
